policy,seed,logdet_cov,alpha_rmse,holdout_torque_rmse,sigma_eff,ee_error_mean,ee_error_max,tracking_rmse,fault,max_abs_qd,peak_abs_tau,sum_sq_qdd_ref
no_exploration,35,-97.5003434900551,0.17530421816981773,1.8964441698276469,0.1859323687548596,0.01379307524689654,0.02247291857277288,0.021285206804899107,False,0.12273315279238807,49.30414027245343,0.0
smooth_random_nullspace,35,-78.4054672621576,0.11798197812809678,0.5055932428262022,0.9648995724338332,0.012376383333574744,0.019778218065807766,0.01967759555336044,False,0.1409182756171335,57.47689877870849,4913.050232492494
fourier_nullspace,35,-125.95884979660283,0.04946868110154216,0.1981496504428651,0.3118481407892506,0.0187162596384598,0.043888739420919136,0.026110274204064914,False,0.704358034578602,58.78138257978629,11448.19088357321
free_reference,36,-135.13368302836523,0.059633445314848536,0.11376676023591122,0.30189292676086027,nan,nan,0.02046776954062588,False,1.76198906834093,82.9229330180398,5961.328360447776
no_exploration,36,-60.70783951634823,0.119141320323713,2.1353386443796514,0.01,0.0076514265887671525,0.008806979004675228,0.00818058107740615,False,0.040518660532315245,49.2714001869105,0.0
smooth_random_nullspace,36,-72.9961854290735,0.11779532756683923,1.3844630582075321,0.27804285389175615,0.008032868284113847,0.010320689216208536,0.008624401197626958,False,0.07331150828703693,58.18667415444522,5825.907553903233
fourier_nullspace,36,-123.06500507710217,0.05026614474729911,0.3043060530668653,0.2707921427575116,0.007787759359676012,0.010381967499617149,0.00890238976286513,False,0.5496305928466164,59.34163674822382,8216.344471270271
free_reference,37,-130.20599228484406,0.04210001006907748,0.08992238903895669,0.29841192780956705,nan,nan,0.03595063914390604,False,1.1925487368874892,52.21855561468401,5505.084202171765
no_exploration,37,-102.90709785746799,0.11951892748832954,0.41299498995224004,0.04845804089883736,0.022556393290019475,0.041797787558990114,0.020226892979908734,False,0.2493600214161392,49.149390805936186,0.0
smooth_random_nullspace,37,-83.3267884604984,0.10953344411968617,0.5276337079788748,0.6421766150509721,0.023297171047692928,0.04376531377216356,0.020106927252497506,False,0.2785078077497984,58.473077374919995,5498.669753122269
fourier_nullspace,37,-134.3159498487185,0.04121396658871231,0.11216358449294493,0.27087210634248815,0.029906402677658383,0.052298415186831496,0.023989222221172418,False,0.7913216422403488,62.924282726289555,14186.142383715409
free_reference,38,-120.79207925117254,0.09402637131717764,0.4616024491385733,0.3073323295699624,nan,nan,0.04083365527516866,False,1.0774035980266332,61.2019035054442,3450.9235451451414
no_exploration,38,-96.90367630708693,0.17332563044119073,0.9957143143073519,0.17851100082779667,0.008927924403964164,0.012267562312505528,0.02143159153978268,False,0.07994754913734702,49.18421892927054,0.0
smooth_random_nullspace,38,-79.9356409412653,0.12030575706798133,0.45998500316392277,1.1402495837560802,0.00849125210794452,0.012476469696923325,0.02238765645134515,False,0.12836522172356432,60.358519039803326,4545.930809783766
fourier_nullspace,38,-121.69302107132027,0.04435573189018367,0.32778077760473884,0.28227423872979157,0.006962568828681236,0.014787076015816877,0.025363555219957073,False,0.5486779943285801,54.236590455159856,4935.559811082854
free_reference,39,-126.27844788697739,0.05319710627179399,0.16530953299336143,0.3608099499147536,nan,nan,0.023477939569530728,False,1.4280324984507982,95.43049115945773,6495.858384905485
no_exploration,39,-102.69911990947561,0.09847787916405014,0.3031439770067959,0.07235678246142525,0.014581569136669626,0.02202675025081877,0.02507277135049025,False,0.22695550176081558,49.33941843443341,0.0
smooth_random_nullspace,39,-89.30370790209372,0.10194509472001782,0.22789931432360225,0.21786560339268138,0.013160750710343403,0.02257474158470555,0.022944897529174755,False,0.20947917937772034,56.59054803834278,4276.159570920219
fourier_nullspace,39,-129.5405652863401,0.0570448553680007,0.19188087372235962,0.2717948947808119,0.013409270685388665,0.02332750008546276,0.0235490750496478,False,0.5323924551329197,57.51709289864597,11401.178454459026
free_reference,40,-113.05415475239259,0.0962508308527808,0.4903192352324266,0.3359890088659151,nan,nan,0.022136670163392626,False,1.2835307033969647,60.02386899375532,3397.344493769319
no_exploration,40,-60.70783951634823,0.1264162532687925,0.9133623196841542,0.01,0.003043960640739008,0.006359224046854532,0.01063267476639385,False,0.0350274645481532,49.19751378848776,0.0
smooth_random_nullspace,40,-68.66768281197662,0.1248125189968267,0.47029203555089893,0.6660137082611164,0.005266348506285227,0.007627267473860993,0.012106786543546928,False,0.06694717307886972,58.48534598867509,5038.624760913563
fourier_nullspace,40,-110.57812808362077,0.08614458174991066,0.7872433564831981,0.3083175107346429,0.0113047120311598,0.019244602772669338,0.016882833214355346,False,0.2987582482193539,52.77344385907075,3199.8014543681256
free_reference,41,-125.90590523295747,0.07670220245363756,0.48451512046586476,0.3365675557549818,nan,nan,0.022438751909974956,False,1.0183454956832376,60.1910892456451,6545.638633214081
no_exploration,41,-75.50411423136833,0.14167819563109443,1.3829521738320838,0.22027059592613435,0.0160650197382614,0.019504397740333586,0.018686565510890478,False,0.09138280839974773,53.321979699014726,0.0
smooth_random_nullspace,41,-69.60034364415046,0.1378392585435517,0.8348142724765114,1.8346266666283557,0.016600462130143153,0.020254874587569742,0.019201443651815562,False,0.13286378973628926,60.36297179606238,6053.401365806377
fourier_nullspace,41,-116.89884847526024,0.08417179363607798,0.6301045303273055,0.3333445414004425,0.018286759361058,0.03396084050545568,0.02174358511106786,False,0.3426638860325928,56.75102820187806,10720.491475527027
free_reference,42,-117.08559101221793,0.04905396232261832,0.1113458355864269,0.40446582330817377,nan,nan,0.020121534650178546,False,1.0636133977449989,57.02261199270117,6831.281077682104
no_exploration,42,-60.70783951634823,0.0839318702615576,0.7958990674751945,0.01,0.008573567448427329,0.015624426789862575,0.01587831396957488,False,0.04121821642187222,49.04733372814359,0.0
smooth_random_nullspace,42,-73.20642229964207,0.08890165800394399,1.1008127677683501,0.38822968757732734,0.00849722008348698,0.015225258416825887,0.01562808124029096,False,0.08174077423915896,57.42788220671863,4517.461141267
fourier_nullspace,42,-118.05468270451156,0.07134936996814355,0.304809198793202,0.3197710769651124,0.012746958072342031,0.034508809848831645,0.020544690278492716,False,0.6550828998444977,56.843878532301616,9927.553008138075
free_reference,43,-109.81439540186966,0.09366652157978675,0.3076737045261909,0.6942611824660954,nan,nan,0.046173842657995456,False,1.1500534453765037,79.08709348574928,6570.416014678169
no_exploration,43,-100.85393415561153,0.09069180515848495,0.9102637097819332,0.18572074597424928,0.020618540530105024,0.02968336506410421,0.0166180640874347,False,0.21023230999659473,51.38112900577341,0.0
smooth_random_nullspace,43,-85.60226821593724,0.08261738154923695,0.3649333300459848,1.0317225486140953,0.02070337524810389,0.031758173307715,0.017214801647919605,False,0.22304173843011332,58.210220648944535,4870.631240750365
fourier_nullspace,43,-129.69360294760605,0.06368621864766287,0.15076416228823059,0.320045107745397,0.02250615058222947,0.03690490165248691,0.019441797402266956,False,0.6107953392145961,57.38064966565153,10445.856473139629
free_reference,44,-126.11651961744234,0.04574389462185186,0.282454181261983,0.30291568403147595,nan,nan,0.014386829050822789,False,0.9197954036637177,64.04086385074052,5072.254060469844
no_exploration,44,-60.70783951634823,0.11117158401119344,0.49711221620805324,0.01,0.012377852684795793,0.018558348594022094,0.01000509572582972,False,0.02960294480847309,48.95552097552298,0.0
smooth_random_nullspace,44,-60.70783951634823,0.11117158401119344,0.49711221620805324,0.01,0.01273032554550954,0.01859839645018284,0.010377977701071156,False,0.041767306419844275,59.53951767425717,4152.910611755106
fourier_nullspace,44,-110.28398403209818,0.07028988662263762,0.6749534466885111,0.32083235893066286,0.017872883737436625,0.04572228927696096,0.017969679890918022,False,0.30979483514713607,54.1578579293646,5853.578141934218
free_reference,45,-132.82712748529786,0.07701752941969345,0.8885417493347785,0.2642374573106307,nan,nan,0.021967492443707937,False,1.6793989216817147,59.59836569812152,4984.399324445137
no_exploration,45,-88.64769383214983,0.11220965472104531,0.5941765275833981,0.027637331806337463,0.029583680520680673,0.038620431699504944,0.019276555942382624,False,0.1902765444140578,49.265470921354634,0.0
smooth_random_nullspace,45,-79.30022380078861,0.14437039200171356,1.860221327557072,0.43268963919849457,0.027802281962229322,0.0385826778717576,0.016753779561774696,False,0.18688104632388347,58.28751153946129,5857.475997359987
fourier_nullspace,45,-125.64767258047397,0.0641548141613486,0.29500750764196293,0.28352923473792374,0.027031378232605544,0.03678079416217384,0.01661085400227723,False,0.4528487221929912,55.65190995272775,6513.997030147453
free_reference,46,-133.09505274477974,0.05295930938446001,0.23820179388397728,0.29663667817859213,nan,nan,0.026679949580921604,False,1.382213269632892,89.48563669745818,7583.25919064027
no_exploration,46,-93.56359629234727,0.13019375795016122,0.987472687598403,0.06879376016490353,0.014737916010072537,0.019210929983434953,0.02531839028423406,False,0.14190529659413736,48.79445578594752,0.0
smooth_random_nullspace,46,-88.1817663614448,0.12400243928466767,1.189839517350423,0.24396751860708227,0.014717207164167427,0.01864435919728443,0.025478103518739047,False,0.14934591640493217,58.305603501589275,5414.4666593432885
fourier_nullspace,46,-129.3694430087849,0.08030710455045634,0.21832650345902052,0.2596361302318645,0.01552318469865104,0.01955894160996181,0.025489339066395594,False,0.4949739230350568,56.44416278995448,12233.834955863887
free_reference,47,-106.31650776203766,0.06083573026368919,0.18060844059154163,0.5714455755876272,nan,nan,0.0200511512316546,False,1.0478860208378855,61.6392002479596,3856.1623528242744
no_exploration,47,-97.2425918725726,0.08104181073922445,1.1229588548278397,0.1184205154834934,0.012694685583985357,0.021549696061320133,0.013142104611172174,False,0.2663332443891799,49.27382985631264,0.0
smooth_random_nullspace,47,-82.69180509754834,0.11693673262128212,0.7122699430720066,0.6386172293939872,0.013032918397389473,0.022657787169654917,0.01293906802384091,False,0.3159501094310527,57.88571649425131,4706.394085769267
fourier_nullspace,47,-132.72203112803996,0.05278452459753028,0.30103594614745516,0.29241644450660065,0.012185229189818141,0.023548454943746598,0.01351917081451336,False,0.72662252605114,57.44660921829141,14475.651288050116
free_reference,48,-121.92484809866173,0.0704542470388932,0.3130335288679424,0.29440841825738046,nan,nan,0.02525934178071502,False,1.0629340060247392,74.87395133182424,5829.99105342642
no_exploration,48,-75.88085625307066,0.08494198506565312,1.6816701499451348,0.1793985489387226,0.00630997912180897,0.007138601672231637,0.010105097791954712,False,0.08456145543100921,51.957350396831536,0.0
smooth_random_nullspace,48,-70.98777024842013,0.08103338088919242,0.8447609845104243,1.5054155322425116,0.0067102574448356335,0.008284936415010182,0.010679026613980593,False,0.10993834817369175,58.988671459789764,4863.872349104312
fourier_nullspace,48,-112.9126458319454,0.07468949260481729,0.5047037557340062,0.2858149935493192,0.007151225265890914,0.010184569734121586,0.010633177348972504,False,0.32041223037150957,54.58942560564707,4722.664292186678
free_reference,49,-125.53922294137757,0.06666338035863757,1.005478160361663,0.2804062479730837,nan,nan,0.03743899555047545,False,0.9787243785261495,56.873702220187845,6131.937854989137
no_exploration,49,-113.63634386845844,0.07664894340776009,0.8139627663458866,0.10252473781394289,0.013020497010474077,0.02371636928642073,0.01952840666104543,False,0.3874478713044275,49.05163382099141,0.0
smooth_random_nullspace,49,-89.6988952065268,0.06966128092911014,0.6872691291870416,0.3690464879243178,0.01438196499161419,0.02555767856381598,0.02105725177920925,False,0.3914726300526859,59.737581735705085,5866.6316241395
fourier_nullspace,49,-129.6351480782164,0.03794272663230329,0.19640745268984575,0.29519459686970995,0.014289501183271653,0.023735949838891393,0.020269989117460637,False,0.6067585798985251,56.68193894951035,5954.2136276481815
