cal,calibration_alpha_rmse,diverged,failure,fault,feasibility_risk_ext,feasibility_risk_ext_est,feasibility_risk_tau_only,hold_error,hold_velocity,holdout_torque_rmse,horizon,pin_shift,rho_tau,rho_tau_est,rho_vel,saturation_fraction,seed,target,torque
cal_large,0.2121320343559074,False,True,True,36.600921766390016,43.347626171662434,43.347626171662434,inf,inf,3.4419747956426328,short,False,36.600921766390016,43.347626171662434,2.511160714285714,0.2642857142857143,4,near,tight
cal_large,0.21213203435586858,False,True,True,36.600921766390016,30.502236384263142,30.502236384263142,inf,inf,1.5158286087238644,short,False,36.600921766390016,30.502236384263142,2.511160714285714,0.24285714285714285,5,near,tight
cal_large,0.2121320343558851,False,True,True,36.600921766390016,34.09141985152569,34.09141985152569,inf,inf,1.8209124509367016,short,False,36.600921766390016,34.09141985152569,2.511160714285714,0.2892857142857143,6,near,tight
cal_large,0.2121320343558981,False,True,True,36.600921766390016,24.208308946858526,24.208308946858526,inf,inf,1.9429287607437011,short,False,36.600921766390016,24.208308946858526,2.511160714285714,0.19285714285714287,7,near,tight
cal_large,0.2121320343559132,False,True,True,36.600921766390016,35.27330181625262,35.27330181625262,inf,inf,1.9019046481271913,short,False,36.600921766390016,35.27330181625262,2.511160714285714,0.25357142857142856,8,near,tight
cal_large,0.2121320343558417,False,True,True,36.600921766390016,41.75146837527834,41.75146837527834,inf,inf,1.81688517583534,short,False,36.600921766390016,41.75146837527834,2.511160714285714,0.18928571428571428,9,near,tight
cal_large,0.21213203435587044,False,True,True,36.600921766390016,44.05034184405212,44.05034184405212,inf,inf,2.6585308717325606,short,False,36.600921766390016,44.05034184405212,2.511160714285714,0.16785714285714284,10,near,tight
cal_large,0.21213203435586653,False,True,True,36.600921766390016,19.450804173252717,19.450804173252717,inf,inf,2.766334398325722,short,False,36.600921766390016,19.450804173252717,2.511160714285714,0.18214285714285713,11,near,tight
cal_large,0.21213203435586128,False,True,True,36.600921766390016,30.04860996470698,30.04860996470698,inf,inf,1.8359437795504572,short,False,36.600921766390016,30.04860996470698,2.511160714285714,0.24642857142857144,12,near,tight
cal_large,0.21213203435588654,False,True,True,36.600921766390016,28.5734386152677,28.5734386152677,inf,inf,1.717252543273227,short,False,36.600921766390016,28.5734386152677,2.511160714285714,0.20357142857142857,13,near,tight
cal_large,0.21213203435587963,False,True,True,36.600921766390016,42.542417595339785,42.542417595339785,inf,inf,1.6706165420794186,short,False,36.600921766390016,42.542417595339785,2.511160714285714,0.21071428571428572,14,near,tight
cal_large,0.2121320343558975,False,True,True,36.600921766390016,41.331536650355666,41.331536650355666,inf,inf,2.834748159872889,short,False,36.600921766390016,41.331536650355666,2.511160714285714,0.3357142857142857,15,near,tight
cal_large,0.21213203435589503,False,True,True,36.600921766390016,18.994812182479585,18.994812182479585,inf,inf,2.8200340802734143,short,False,36.600921766390016,18.994812182479585,2.511160714285714,0.17142857142857143,16,near,tight
cal_large,0.21213203435585876,False,True,True,36.600921766390016,38.73367786044707,38.73367786044707,inf,inf,1.3055250774105298,short,False,36.600921766390016,38.73367786044707,2.511160714285714,0.225,17,near,tight
cal_large,0.21213203435589256,False,True,True,36.600921766390016,17.710893609907117,17.710893609907117,inf,inf,2.0711346325584317,short,False,36.600921766390016,17.710893609907117,2.511160714285714,0.19642857142857142,18,near,tight
cal_large,0.2121320343558355,False,True,True,36.600921766390016,42.922252522196395,42.922252522196395,inf,inf,2.006362321465644,short,False,36.600921766390016,42.922252522196395,2.511160714285714,0.22142857142857142,19,near,tight
cal_large,0.2121320343558619,False,True,True,36.600921766390016,21.166182258629167,21.166182258629167,inf,inf,1.1356730462402864,short,False,36.600921766390016,21.166182258629167,2.511160714285714,0.18928571428571428,20,near,tight
cal_large,0.21213203435588515,False,True,True,36.600921766390016,44.61987391119118,44.61987391119118,inf,inf,2.504794474327016,short,False,36.600921766390016,44.61987391119118,2.511160714285714,0.17142857142857143,21,near,tight
cal_large,0.21213203435587322,False,True,True,36.600921766390016,31.06440450635651,31.06440450635651,inf,inf,2.271756071794006,short,False,36.600921766390016,31.06440450635651,2.511160714285714,0.24285714285714285,22,near,tight
cal_large,0.2121320343558894,False,True,True,36.600921766390016,26.23336078516556,26.23336078516556,inf,inf,2.2679380556069932,short,False,36.600921766390016,26.23336078516556,2.511160714285714,0.24285714285714285,23,near,tight
cal_large,0.21213203435591263,False,True,True,36.600921766390016,27.788097067230243,27.788097067230243,inf,inf,1.0835092028216065,short,False,36.600921766390016,27.788097067230243,2.511160714285714,0.225,24,near,tight
cal_large,0.2121320343559106,False,True,True,36.600921766390016,37.28330395851193,37.28330395851193,inf,inf,1.9278374369977147,short,False,36.600921766390016,37.28330395851193,2.511160714285714,0.18928571428571428,25,near,tight
cal_large,0.21213203435583897,False,True,True,36.600921766390016,33.23260506765349,33.23260506765349,inf,inf,3.236406308100944,short,False,36.600921766390016,33.23260506765349,2.511160714285714,0.34285714285714286,26,near,tight
cal_large,0.2121320343558589,False,True,True,36.600921766390016,30.439500658387146,30.439500658387146,inf,inf,2.6646086066806935,short,False,36.600921766390016,30.439500658387146,2.511160714285714,0.29642857142857143,27,near,tight
cal_large,0.21213203435591224,False,True,True,36.600921766390016,37.865702075132496,37.865702075132496,inf,inf,1.3368891458994703,short,False,36.600921766390016,37.865702075132496,2.511160714285714,0.24285714285714285,28,near,tight
cal_large,0.21213203435586106,False,True,True,36.600921766390016,17.932769771952746,17.932769771952746,inf,inf,3.558926415260037,short,False,36.600921766390016,17.932769771952746,2.511160714285714,0.15357142857142858,29,near,tight
cal_large,0.21213203435589353,False,True,True,36.600921766390016,28.01520911693521,28.01520911693521,inf,inf,2.448627588199689,short,False,36.600921766390016,28.01520911693521,2.511160714285714,0.2357142857142857,30,near,tight
cal_large,0.21213203435589997,False,True,True,36.600921766390016,43.04145504509097,43.04145504509097,inf,inf,1.573950010990921,short,False,36.600921766390016,43.04145504509097,2.511160714285714,0.19642857142857142,31,near,tight
cal_large,0.21213203435590539,False,True,True,36.600921766390016,48.10340474991474,48.10340474991474,inf,inf,2.9883326101141816,short,False,36.600921766390016,48.10340474991474,2.511160714285714,0.3392857142857143,32,near,tight
cal_large,0.212132034355893,False,True,True,36.600921766390016,45.904091273155224,45.904091273155224,inf,inf,2.085623673483636,short,False,36.600921766390016,45.904091273155224,2.511160714285714,0.2892857142857143,33,near,tight
cal_large,0.21213203435590408,False,True,True,36.600921766390016,42.73994786717562,42.73994786717562,inf,inf,2.002769765416218,short,False,36.600921766390016,42.73994786717562,2.511160714285714,0.29285714285714287,34,near,tight
cal_large,0.21213203435588274,False,True,True,36.600921766390016,30.81724394326467,30.81724394326467,inf,inf,2.345155550351422,short,False,36.600921766390016,30.81724394326467,2.511160714285714,0.21785714285714286,35,near,tight
cal_large,0.2121320343558653,False,True,True,36.600921766390016,40.076128475072295,40.076128475072295,inf,inf,2.4321649652772708,short,False,36.600921766390016,40.076128475072295,2.511160714285714,0.25357142857142856,36,near,tight
cal_large,0.21213203435584072,False,True,True,36.600921766390016,45.986088484872965,45.986088484872965,inf,inf,2.193158182960721,short,False,36.600921766390016,45.986088484872965,2.511160714285714,0.18928571428571428,37,near,tight
cal_large,0.21213203435588385,False,True,True,36.600921766390016,43.898247634068134,43.898247634068134,inf,inf,2.2737923504886206,short,False,36.600921766390016,43.898247634068134,2.511160714285714,0.2892857142857143,38,near,tight
cal_large,0.2121320343558432,False,True,True,36.600921766390016,54.451607201821254,54.451607201821254,inf,inf,3.4430072582293554,short,False,36.600921766390016,54.451607201821254,2.511160714285714,0.36428571428571427,39,near,tight
cal_large,0.21213203435585484,False,True,True,36.600921766390016,35.69990063055052,35.69990063055052,inf,inf,2.8393783918887014,short,False,36.600921766390016,35.69990063055052,2.511160714285714,0.15714285714285714,40,near,tight
cal_large,0.21213203435582756,False,True,True,36.600921766390016,36.777753387673066,36.777753387673066,inf,inf,2.9286939466856503,short,False,36.600921766390016,36.777753387673066,2.511160714285714,0.29285714285714287,41,near,tight
cal_large,0.21213203435587683,False,True,True,36.600921766390016,32.17803695530816,32.17803695530816,inf,inf,2.9861215393013,short,False,36.600921766390016,32.17803695530816,2.511160714285714,0.225,42,near,tight
cal_large,0.2121320343558626,False,True,True,36.600921766390016,28.921414415562996,28.921414415562996,inf,inf,1.5469849947434189,short,False,36.600921766390016,28.921414415562996,2.511160714285714,0.18571428571428572,43,near,tight
cal_large,0.2121320343559142,False,True,True,36.600921766390016,33.16350814792503,33.16350814792503,inf,inf,0.9757992341614719,short,False,36.600921766390016,33.16350814792503,2.511160714285714,0.21428571428571427,44,near,tight
cal_large,0.2121320343558544,False,True,True,36.600921766390016,38.480320235963575,38.480320235963575,inf,inf,2.5604456927721535,short,False,36.600921766390016,38.480320235963575,2.511160714285714,0.19285714285714287,45,near,tight
cal_large,0.2121320343558795,False,True,True,36.600921766390016,21.53259961731921,21.53259961731921,inf,inf,2.321135232618061,short,False,36.600921766390016,21.53259961731921,2.511160714285714,0.16785714285714284,46,near,tight
cal_large,0.21213203435589945,False,True,True,36.600921766390016,35.44510021809621,35.44510021809621,inf,inf,1.5943398721954432,short,False,36.600921766390016,35.44510021809621,2.511160714285714,0.2892857142857143,47,near,tight
cal_large,0.21213203435588804,False,True,True,36.600921766390016,36.78546883763963,36.78546883763963,inf,inf,2.3219794332149784,short,False,36.600921766390016,36.78546883763963,2.511160714285714,0.17142857142857143,48,near,tight
cal_large,0.212132034355779,False,True,True,36.600921766390016,38.621069294896905,38.621069294896905,inf,inf,0.6982643867262652,short,False,36.600921766390016,38.621069294896905,2.511160714285714,0.21428571428571427,49,near,tight
cal_large,0.21213203435586941,False,True,True,74.28162141172328,83.89182189307749,83.89182189307749,inf,inf,2.5446934968888106,short,False,74.28162141172328,83.89182189307749,4.464285714285714,0.21428571428571427,0,far,tight
cal_large,0.21213203435587136,False,True,True,74.28162141172328,73.47625957396993,73.47625957396993,inf,inf,3.061334564777204,short,False,74.28162141172328,73.47625957396993,4.464285714285714,0.15714285714285714,1,far,tight
cal_large,0.21213203435585293,False,True,True,74.28162141172328,72.22747669032607,72.22747669032607,inf,inf,2.898825798354262,short,False,74.28162141172328,72.22747669032607,4.464285714285714,0.37857142857142856,2,far,tight
cal_large,0.21213203435588357,False,True,True,74.28162141172328,90.88492712548118,90.88492712548118,inf,inf,2.784792988442058,short,False,74.28162141172328,90.88492712548118,4.464285714285714,0.3107142857142857,3,far,tight
cal_large,0.2121320343559074,False,True,True,74.28162141172328,89.40123099209468,89.40123099209468,inf,inf,3.4419747956426328,short,False,74.28162141172328,89.40123099209468,4.464285714285714,0.32857142857142857,4,far,tight
cal_large,0.21213203435586858,False,True,True,74.28162141172328,59.61474439351179,59.61474439351179,inf,inf,1.5158286087238644,short,False,74.28162141172328,59.61474439351179,4.464285714285714,0.28214285714285714,5,far,tight
cal_large,0.2121320343558851,False,True,True,74.28162141172328,70.68509341244898,70.68509341244898,inf,inf,1.8209124509367016,short,False,74.28162141172328,70.68509341244898,4.464285714285714,0.34285714285714286,6,far,tight
cal_large,0.2121320343558981,False,True,True,74.28162141172328,47.21557956211749,47.21557956211749,inf,inf,1.9429287607437011,short,False,74.28162141172328,47.21557956211749,4.464285714285714,0.225,7,far,tight
cal_large,0.2121320343559132,False,True,True,74.28162141172328,75.31769663597156,75.31769663597156,inf,inf,1.9019046481271913,short,False,74.28162141172328,75.31769663597156,4.464285714285714,0.32142857142857145,8,far,tight
cal_large,0.2121320343558417,False,True,True,74.28162141172328,81.66119604962482,81.66119604962482,inf,inf,1.81688517583534,short,False,74.28162141172328,81.66119604962482,4.464285714285714,0.20714285714285716,9,far,tight
cal_large,0.21213203435587044,False,True,True,74.28162141172328,90.26986470033954,90.26986470033954,inf,inf,2.6585308717325606,short,False,74.28162141172328,90.26986470033954,4.464285714285714,0.19285714285714287,10,far,tight
cal_large,0.21213203435586653,False,True,True,74.28162141172328,41.01257258285079,41.01257258285079,inf,inf,2.766334398325722,short,False,74.28162141172328,41.01257258285079,4.464285714285714,0.225,11,far,tight
cal_large,0.21213203435586128,False,True,True,74.28162141172328,58.205959454646575,58.205959454646575,inf,inf,1.8359437795504572,short,False,74.28162141172328,58.205959454646575,4.464285714285714,0.28214285714285714,12,far,tight
cal_large,0.21213203435588654,False,True,True,74.28162141172328,61.702715612264534,61.702715612264534,inf,inf,1.717252543273227,short,False,74.28162141172328,61.702715612264534,4.464285714285714,0.28214285714285714,13,far,tight
cal_large,0.21213203435587963,False,True,True,74.28162141172328,85.18555120144987,85.18555120144987,inf,inf,1.6706165420794186,short,False,74.28162141172328,85.18555120144987,4.464285714285714,0.2642857142857143,14,far,tight
cal_large,0.2121320343558975,False,True,True,74.28162141172328,85.09417177602906,85.09417177602906,inf,inf,2.834748159872889,short,False,74.28162141172328,85.09417177602906,4.464285714285714,0.3964285714285714,15,far,tight
cal_large,0.21213203435589503,False,True,True,74.28162141172328,38.612632029565596,38.612632029565596,inf,inf,2.8200340802734143,short,False,74.28162141172328,38.612632029565596,4.464285714285714,0.18571428571428572,16,far,tight
cal_large,0.21213203435585876,False,True,True,74.28162141172328,76.45483232888654,76.45483232888654,inf,inf,1.3055250774105298,short,False,74.28162141172328,76.45483232888654,4.464285714285714,0.26785714285714285,17,far,tight
cal_large,0.21213203435589256,False,True,True,74.28162141172328,35.53093010987072,35.53093010987072,inf,inf,2.0711346325584317,short,False,74.28162141172328,35.53093010987072,4.464285714285714,0.24285714285714285,18,far,tight
cal_large,0.2121320343558355,False,True,True,74.28162141172328,83.60598362750841,83.60598362750841,inf,inf,2.006362321465644,short,False,74.28162141172328,83.60598362750841,4.464285714285714,0.2571428571428571,19,far,tight
cal_large,0.2121320343558619,False,True,True,74.28162141172328,43.57026167437319,43.57026167437319,inf,inf,1.1356730462402864,short,False,74.28162141172328,43.57026167437319,4.464285714285714,0.2357142857142857,20,far,tight
cal_large,0.21213203435588515,False,True,True,74.28162141172328,89.30332465494422,89.30332465494422,inf,inf,2.504794474327016,short,False,74.28162141172328,89.30332465494422,4.464285714285714,0.18571428571428572,21,far,tight
cal_large,0.21213203435587322,False,True,True,74.28162141172328,68.06485204612632,68.06485204612632,inf,inf,2.271756071794006,short,False,74.28162141172328,68.06485204612632,4.464285714285714,0.32142857142857145,22,far,tight
cal_large,0.2121320343558894,False,True,True,74.28162141172328,54.50354806332917,54.50354806332917,inf,inf,2.2679380556069932,short,False,74.28162141172328,54.50354806332917,4.464285714285714,0.29642857142857143,23,far,tight
cal_large,0.21213203435591263,False,True,True,74.28162141172328,56.23052797535538,56.23052797535538,inf,inf,1.0835092028216065,short,False,74.28162141172328,56.23052797535538,4.464285714285714,0.275,24,far,tight
cal_large,0.2121320343559106,False,True,True,74.28162141172328,74.4776644025406,74.4776644025406,inf,inf,1.9278374369977147,short,False,74.28162141172328,74.4776644025406,4.464285714285714,0.23214285714285715,25,far,tight
cal_large,0.21213203435583897,False,True,True,74.28162141172328,70.1727938918174,70.1727938918174,inf,inf,3.236406308100944,short,False,74.28162141172328,70.1727938918174,4.464285714285714,0.4035714285714286,26,far,tight
cal_large,0.2121320343558589,False,True,True,74.28162141172328,65.92547154039418,65.92547154039418,inf,inf,2.6646086066806935,short,False,74.28162141172328,65.92547154039418,4.464285714285714,0.36428571428571427,27,far,tight
cal_large,0.21213203435591224,False,True,True,74.28162141172328,74.54452406704948,74.54452406704948,inf,inf,1.3368891458994703,short,False,74.28162141172328,74.54452406704948,4.464285714285714,0.28214285714285714,28,far,tight
cal_large,0.21213203435586106,False,True,True,74.28162141172328,36.376384453410544,36.376384453410544,inf,inf,3.558926415260037,short,False,74.28162141172328,36.376384453410544,4.464285714285714,0.16071428571428573,29,far,tight
cal_large,0.21213203435589353,False,True,True,74.28162141172328,59.94870400179118,59.94870400179118,inf,inf,2.448627588199689,short,False,74.28162141172328,59.94870400179118,4.464285714285714,0.30714285714285716,30,far,tight
cal_large,0.21213203435589997,False,True,True,74.28162141172328,87.2247226415321,87.2247226415321,inf,inf,1.573950010990921,short,False,74.28162141172328,87.2247226415321,4.464285714285714,0.25,31,far,tight
cal_large,0.21213203435590539,False,True,True,74.28162141172328,99.39748361544297,99.39748361544297,inf,inf,2.9883326101141816,short,False,74.28162141172328,99.39748361544297,4.464285714285714,0.4392857142857143,32,far,tight
cal_large,0.212132034355893,False,True,True,74.28162141172328,95.27885873402936,95.27885873402936,inf,inf,2.085623673483636,short,False,74.28162141172328,95.27885873402936,4.464285714285714,0.35,33,far,tight
cal_large,0.21213203435590408,False,True,True,74.28162141172328,88.17166221797613,88.17166221797613,inf,inf,2.002769765416218,short,False,74.28162141172328,88.17166221797613,4.464285714285714,0.35,34,far,tight
cal_large,0.21213203435588274,False,True,True,74.28162141172328,61.61820529029026,61.61820529029026,inf,inf,2.345155550351422,short,False,74.28162141172328,61.61820529029026,4.464285714285714,0.2571428571428571,35,far,tight
cal_large,0.2121320343558653,False,True,True,74.28162141172328,79.08716631674912,79.08716631674912,inf,inf,2.4321649652772708,short,False,74.28162141172328,79.08716631674912,4.464285714285714,0.29642857142857143,36,far,tight
cal_large,0.21213203435584072,False,True,True,74.28162141172328,90.9576068755187,90.9576068755187,inf,inf,2.193158182960721,short,False,74.28162141172328,90.9576068755187,4.464285714285714,0.21428571428571427,37,far,tight
cal_large,0.21213203435588385,False,True,True,74.28162141172328,92.11575381222026,92.11575381222026,inf,inf,2.2737923504886206,short,False,74.28162141172328,92.11575381222026,4.464285714285714,0.35,38,far,tight
cal_large,0.2121320343558432,False,True,True,74.28162141172328,110.73981917734596,110.73981917734596,inf,inf,3.4430072582293554,short,False,74.28162141172328,110.73981917734596,4.464285714285714,0.4714285714285714,39,far,tight
cal_large,0.21213203435585484,False,True,True,74.28162141172328,69.79569989445446,69.79569989445446,inf,inf,2.8393783918887014,short,False,74.28162141172328,69.79569989445446,4.464285714285714,0.16071428571428573,40,far,tight
cal_large,0.21213203435582756,False,True,True,74.28162141172328,73.78041452126998,73.78041452126998,inf,inf,2.9286939466856503,short,False,74.28162141172328,73.78041452126998,4.464285714285714,0.3357142857142857,41,far,tight
cal_large,0.21213203435587683,False,True,True,74.28162141172328,65.32470024545131,65.32470024545131,inf,inf,2.9861215393013,short,False,74.28162141172328,65.32470024545131,4.464285714285714,0.275,42,far,tight
cal_large,0.2121320343558626,False,True,True,74.28162141172328,60.201300844994186,60.201300844994186,inf,inf,1.5469849947434189,short,False,74.28162141172328,60.201300844994186,4.464285714285714,0.2392857142857143,43,far,tight
cal_large,0.2121320343559142,False,True,True,74.28162141172328,65.85984294305305,65.85984294305305,inf,inf,0.9757992341614719,short,False,74.28162141172328,65.85984294305305,4.464285714285714,0.26071428571428573,44,far,tight
cal_large,0.2121320343558544,False,True,True,74.28162141172328,76.81177264702619,76.81177264702619,inf,inf,2.5604456927721535,short,False,74.28162141172328,76.81177264702619,4.464285714285714,0.2357142857142857,45,far,tight
cal_large,0.2121320343558795,False,True,True,74.28162141172328,45.304473443078166,45.304473443078166,inf,inf,2.321135232618061,short,False,74.28162141172328,45.304473443078166,4.464285714285714,0.18214285714285713,46,far,tight
cal_large,0.21213203435589945,False,True,True,74.28162141172328,71.62901361211952,71.62901361211952,inf,inf,1.5943398721954432,short,False,74.28162141172328,71.62901361211952,4.464285714285714,0.3357142857142857,47,far,tight
cal_large,0.21213203435588804,False,True,True,74.28162141172328,71.10969786028242,71.10969786028242,inf,inf,2.3219794332149784,short,False,74.28162141172328,71.10969786028242,4.464285714285714,0.175,48,far,tight
cal_large,0.212132034355779,False,True,True,74.28162141172328,78.06807898760115,78.06807898760115,inf,inf,0.6982643867262652,short,False,74.28162141172328,78.06807898760115,4.464285714285714,0.2571428571428571,49,far,tight
cal_large,0.21213203435586941,False,True,True,127.80333378931114,143.4962580503333,143.4962580503333,inf,inf,2.5446934968888106,short,False,127.80333378931114,143.4962580503333,7.254464285714284,0.24642857142857144,0,wide,tight
cal_large,0.21213203435587136,False,True,True,127.80333378931114,125.22354030968893,125.22354030968893,inf,inf,3.061334564777204,short,False,127.80333378931114,125.22354030968893,7.254464285714284,0.15357142857142858,1,wide,tight
cal_large,0.21213203435585293,False,True,True,127.80333378931114,124.45516214150724,124.45516214150724,inf,inf,2.898825798354262,short,False,127.80333378931114,124.45516214150724,7.254464285714284,0.43214285714285716,2,wide,tight
cal_large,0.21213203435588357,False,True,True,127.80333378931114,155.27267031745012,155.27267031745012,inf,inf,2.784792988442058,short,False,127.80333378931114,155.27267031745012,7.254464285714284,0.3392857142857143,3,wide,tight
cal_large,0.2121320343559074,False,True,True,127.80333378931114,154.7244033134374,154.7244033134374,inf,inf,3.4419747956426328,short,False,127.80333378931114,154.7244033134374,7.254464285714284,0.3678571428571429,4,wide,tight
cal_large,0.21213203435586858,False,True,True,127.80333378931114,100.9205608765998,100.9205608765998,inf,inf,1.5158286087238644,short,False,127.80333378931114,100.9205608765998,7.254464285714284,0.3,5,wide,tight
cal_large,0.2121320343558851,False,True,True,127.80333378931114,122.48103407056635,122.48103407056635,inf,inf,1.8209124509367016,short,False,127.80333378931114,122.48103407056635,7.254464285714284,0.37142857142857144,6,wide,tight
cal_large,0.2121320343558981,False,True,True,127.80333378931114,79.8944927347516,79.8944927347516,inf,inf,1.9429287607437011,short,False,127.80333378931114,79.8944927347516,7.254464285714284,0.24642857142857144,7,wide,tight
cal_large,0.2121320343559132,False,True,True,127.80333378931114,132.07386912085443,132.07386912085443,inf,inf,1.9019046481271913,short,False,127.80333378931114,132.07386912085443,7.254464285714284,0.35,8,wide,tight
cal_large,0.2121320343558417,False,True,True,127.80333378931114,138.52804400684178,138.52804400684178,inf,inf,1.81688517583534,short,False,127.80333378931114,138.52804400684178,7.254464285714284,0.225,9,wide,tight
cal_large,0.21213203435587044,False,True,True,127.80333378931114,156.08789682728914,156.08789682728914,inf,inf,2.6585308717325606,short,False,127.80333378931114,156.08789682728914,7.254464285714284,0.23214285714285715,10,wide,tight
cal_large,0.21213203435586653,False,True,True,127.80333378931114,71.59113418621347,71.59113418621347,inf,inf,2.766334398325722,short,False,127.80333378931114,71.59113418621347,7.254464285714284,0.2571428571428571,11,wide,tight
cal_large,0.21213203435586128,False,True,True,127.80333378931114,98.14715581990806,98.14715581990806,inf,inf,1.8359437795504572,short,False,127.80333378931114,98.14715581990806,7.254464285714284,0.3,12,wide,tight
cal_large,0.21213203435588654,False,True,True,127.80333378931114,108.66927510253758,108.66927510253758,inf,inf,1.717252543273227,short,False,127.80333378931114,108.66927510253758,7.254464285714284,0.3142857142857143,13,wide,tight
cal_large,0.21213203435587963,False,True,True,127.80333378931114,145.82191174353798,145.82191174353798,inf,inf,1.6706165420794186,short,False,127.80333378931114,145.82191174353798,7.254464285714284,0.29285714285714287,14,wide,tight
cal_large,0.2121320343558975,False,True,True,127.80333378931114,147.02578833004455,147.02578833004455,inf,inf,2.834748159872889,short,False,127.80333378931114,147.02578833004455,7.254464285714284,0.46785714285714286,15,wide,tight
cal_large,0.21213203435589503,False,True,True,127.80333378931114,66.4931496412943,66.4931496412943,inf,inf,2.8200340802734143,short,False,127.80333378931114,66.4931496412943,7.254464285714284,0.21428571428571427,16,wide,tight
cal_large,0.21213203435585876,False,True,True,127.80333378931114,130.07795896056936,130.07795896056936,inf,inf,1.3055250774105298,short,False,127.80333378931114,130.07795896056936,7.254464285714284,0.2857142857142857,17,wide,tight
cal_large,0.21213203435589256,False,True,True,127.80333378931114,60.759858572225234,60.759858572225234,inf,inf,2.0711346325584317,short,False,127.80333378931114,60.759858572225234,7.254464285714284,0.2714285714285714,18,wide,tight
cal_large,0.2121320343558355,False,True,True,127.80333378931114,141.48058891851795,141.48058891851795,inf,inf,2.006362321465644,short,False,127.80333378931114,141.48058891851795,7.254464285714284,0.2857142857142857,19,wide,tight
cal_large,0.2121320343558619,False,True,True,127.80333378931114,75.32727797283015,75.32727797283015,inf,inf,1.1356730462402864,short,False,127.80333378931114,75.32727797283015,7.254464285714284,0.2714285714285714,20,wide,tight
cal_large,0.21213203435588515,False,True,True,127.80333378931114,152.97573317002434,152.97573317002434,inf,inf,2.504794474327016,short,False,127.80333378931114,152.97573317002434,7.254464285714284,0.21428571428571427,21,wide,tight
cal_large,0.21213203435587322,False,True,True,127.80333378931114,120.44741456808082,120.44741456808082,inf,inf,2.271756071794006,short,False,127.80333378931114,120.44741456808082,7.254464285714284,0.35714285714285715,22,wide,tight
cal_large,0.2121320343558894,False,True,True,127.80333378931114,94.54135211106579,94.54135211106579,inf,inf,2.2679380556069932,short,False,127.80333378931114,94.54135211106579,7.254464285714284,0.33214285714285713,23,wide,tight
cal_large,0.21213203435591263,False,True,True,127.80333378931114,96.56512664484039,96.56512664484039,inf,inf,1.0835092028216065,short,False,127.80333378931114,96.56512664484039,7.254464285714284,0.3,24,wide,tight
cal_large,0.2121320343559106,False,True,True,127.80333378931114,127.38430991091109,127.38430991091109,inf,inf,1.9278374369977147,short,False,127.80333378931114,127.38430991091109,7.254464285714284,0.2571428571428571,25,wide,tight
cal_large,0.21213203435583897,False,True,True,127.80333378931114,122.31660373336247,122.31660373336247,inf,inf,3.236406308100944,short,False,127.80333378931114,122.31660373336247,7.254464285714284,0.4642857142857143,26,wide,tight
cal_large,0.2121320343558589,False,True,True,127.80333378931114,116.05284879000317,116.05284879000317,inf,inf,2.6646086066806935,short,False,127.80333378931114,116.05284879000317,7.254464285714284,0.40714285714285714,27,wide,tight
cal_large,0.21213203435591224,False,True,True,127.80333378931114,126.66681654969382,126.66681654969382,inf,inf,1.3368891458994703,short,False,127.80333378931114,126.66681654969382,7.254464285714284,0.30357142857142855,28,wide,tight
cal_large,0.21213203435586106,False,True,True,127.80333378931114,62.707853878042464,62.707853878042464,inf,inf,3.558926415260037,short,False,127.80333378931114,62.707853878042464,7.254464285714284,0.15357142857142858,29,wide,tight
cal_large,0.21213203435589353,False,True,True,127.80333378931114,105.17909065319252,105.17909065319252,inf,inf,2.448627588199689,short,False,127.80333378931114,105.17909065319252,7.254464285714284,0.3357142857142857,30,wide,tight
cal_large,0.21213203435589997,False,True,True,127.80333378931114,150.0866496858482,150.0866496858482,inf,inf,1.573950010990921,short,False,127.80333378931114,150.0866496858482,7.254464285714284,0.2785714285714286,31,wide,tight
cal_large,0.21213203435590539,False,True,True,127.80333378931114,172.05536996673723,172.05536996673723,inf,inf,2.9883326101141816,short,False,127.80333378931114,172.05536996673723,7.254464285714284,0.5,32,wide,tight
cal_large,0.212132034355893,False,True,True,127.80333378931114,165.30671628852272,165.30671628852272,inf,inf,2.085623673483636,short,False,127.80333378931114,165.30671628852272,7.254464285714284,0.40714285714285714,33,wide,tight
cal_large,0.21213203435590408,False,True,True,127.80333378931114,152.59844078931636,152.59844078931636,inf,inf,2.002769765416218,short,False,127.80333378931114,152.59844078931636,7.254464285714284,0.3892857142857143,34,wide,tight
cal_large,0.21213203435588274,False,True,True,127.80333378931114,105.3724172224388,105.3724172224388,inf,inf,2.345155550351422,short,False,127.80333378931114,105.3724172224388,7.254464285714284,0.2857142857142857,35,wide,tight
cal_large,0.2121320343558653,False,True,True,127.80333378931114,134.47855173237144,134.47855173237144,inf,inf,2.4321649652772708,short,False,127.80333378931114,134.47855173237144,7.254464285714284,0.32142857142857145,36,wide,tight
cal_large,0.21213203435584072,False,True,True,127.80333378931114,155.00800810289704,155.00800810289704,inf,inf,2.193158182960721,short,False,127.80333378931114,155.00800810289704,7.254464285714284,0.24285714285714285,37,wide,tight
cal_large,0.21213203435588385,False,True,True,127.80333378931114,160.47833541205202,160.47833541205202,inf,inf,2.2737923504886206,short,False,127.80333378931114,160.47833541205202,7.254464285714284,0.4142857142857143,38,wide,tight
